Date,Series ID,WPI Value,Location,Sector,Industry
2006-03-01,A2604369A,89.5,Australian Capital Territory,Private,All industries
2006-06-01,A2604369A,89.8,Australian Capital Territory,Private,All industries
2006-09-01,A2604369A,91.0,Australian Capital Territory,Private,All industries
2006-12-01,A2604369A,91.9,Australian Capital Territory,Private,All industries
2007-03-01,A2604369A,93.1,Australian Capital Territory,Private,All industries
2007-06-01,A2604369A,93.8,Australian Capital Territory,Private,All industries
2007-09-01,A2604369A,94.9,Australian Capital Territory,Private,All industries
2007-12-01,A2604369A,96.0,Australian Capital Territory,Private,All industries
2008-03-01,A2604369A,96.6,Australian Capital Territory,Private,All industries
2008-06-01,A2604369A,97.0,Australian Capital Territory,Private,All industries
2008-09-01,A2604369A,98.4,Australian Capital Territory,Private,All industries
2008-12-01,A2604369A,99.6,Australian Capital Territory,Private,All industries
2009-03-01,A2604369A,100.7,Australian Capital Territory,Private,All industries
2009-06-01,A2604369A,101.3,Australian Capital Territory,Private,All industries
2009-09-01,A2604369A,101.7,Australian Capital Territory,Private,All industries
2009-12-01,A2604369A,102.3,Australian Capital Territory,Private,All industries
2010-03-01,A2604369A,102.9,Australian Capital Territory,Private,All industries
2010-06-01,A2604369A,103.4,Australian Capital Territory,Private,All industries
2010-09-01,A2604369A,105.1,Australian Capital Territory,Private,All industries
2010-12-01,A2604369A,106.0,Australian Capital Territory,Private,All industries
2011-03-01,A2604369A,106.7,Australian Capital Territory,Private,All industries
2011-06-01,A2604369A,107.1,Australian Capital Territory,Private,All industries
2011-09-01,A2604369A,108.9,Australian Capital Territory,Private,All industries
2011-12-01,A2604369A,110.0,Australian Capital Territory,Private,All industries
2012-03-01,A2604369A,110.8,Australian Capital Territory,Private,All industries
2012-06-01,A2604369A,111.1,Australian Capital Territory,Private,All industries
2012-09-01,A2604369A,112.2,Australian Capital Territory,Private,All industries
2012-12-01,A2604369A,113.1,Australian Capital Territory,Private,All industries
2013-03-01,A2604369A,113.8,Australian Capital Territory,Private,All industries
2013-06-01,A2604369A,114.3,Australian Capital Territory,Private,All industries
2013-09-01,A2604369A,115.4,Australian Capital Territory,Private,All industries
2013-12-01,A2604369A,116.0,Australian Capital Territory,Private,All industries
2014-03-01,A2604369A,116.3,Australian Capital Territory,Private,All industries
2014-06-01,A2604369A,116.7,Australian Capital Territory,Private,All industries
2014-09-01,A2604369A,118.1,Australian Capital Territory,Private,All industries
2014-12-01,A2604369A,118.5,Australian Capital Territory,Private,All industries
2015-03-01,A2604369A,119.0,Australian Capital Territory,Private,All industries
2015-06-01,A2604369A,119.4,Australian Capital Territory,Private,All industries
2015-09-01,A2604369A,120.4,Australian Capital Territory,Private,All industries
2015-12-01,A2604369A,120.9,Australian Capital Territory,Private,All industries
2016-03-01,A2604369A,121.5,Australian Capital Territory,Private,All industries
2016-06-01,A2604369A,121.8,Australian Capital Territory,Private,All industries
2016-09-01,A2604369A,123.0,Australian Capital Territory,Private,All industries
2016-12-01,A2604369A,123.3,Australian Capital Territory,Private,All industries
2017-03-01,A2604369A,124.0,Australian Capital Territory,Private,All industries
2017-06-01,A2604369A,124.5,Australian Capital Territory,Private,All industries
2017-09-01,A2604369A,125.4,Australian Capital Territory,Private,All industries
2017-12-01,A2604369A,125.7,Australian Capital Territory,Private,All industries
2018-03-01,A2604369A,126.3,Australian Capital Territory,Private,All industries
2018-06-01,A2604369A,127.1,Australian Capital Territory,Private,All industries
2018-09-01,A2604369A,128.2,Australian Capital Territory,Private,All industries
2018-12-01,A2604369A,128.5,Australian Capital Territory,Private,All industries
2019-03-01,A2604369A,129.1,Australian Capital Territory,Private,All industries
2019-06-01,A2604369A,129.7,Australian Capital Territory,Private,All industries
2019-09-01,A2604369A,131.6,Australian Capital Territory,Private,All industries
2019-12-01,A2604369A,132.0,Australian Capital Territory,Private,All industries
2020-03-01,A2604369A,132.5,Australian Capital Territory,Private,All industries
2020-06-01,A2604369A,132.7,Australian Capital Territory,Private,All industries
2020-09-01,A2604369A,133.6,Australian Capital Territory,Private,All industries
2020-12-01,A2604369A,134.1,Australian Capital Territory,Private,All industries
2021-03-01,A2604369A,134.6,Australian Capital Territory,Private,All industries
2021-06-01,A2604369A,135.5,Australian Capital Territory,Private,All industries
2021-09-01,A2604369A,136.8,Australian Capital Territory,Private,All industries
2021-12-01,A2604369A,137.7,Australian Capital Territory,Private,All industries
2022-03-01,A2604369A,138.1,Australian Capital Territory,Private,All industries
2022-06-01,A2604369A,138.6,Australian Capital Territory,Private,All industries
2022-09-01,A2604369A,140.9,Australian Capital Territory,Private,All industries
2022-12-01,A2604369A,142.6,Australian Capital Territory,Private,All industries
2023-03-01,A2604369A,144.4,Australian Capital Territory,Private,All industries
1997-09-01,A2599999R,63.0,New South Wales,Public,All industries
1997-12-01,A2599999R,63.7,New South Wales,Public,All industries
1998-03-01,A2599999R,64.4,New South Wales,Public,All industries
1998-06-01,A2599999R,64.5,New South Wales,Public,All industries
1998-09-01,A2599999R,66.1,New South Wales,Public,All industries
1998-12-01,A2599999R,66.4,New South Wales,Public,All industries
1999-03-01,A2599999R,68.2,New South Wales,Public,All industries
1999-06-01,A2599999R,68.4,New South Wales,Public,All industries
1999-09-01,A2599999R,68.7,New South Wales,Public,All industries
1999-12-01,A2599999R,68.9,New South Wales,Public,All industries
2000-03-01,A2599999R,69.3,New South Wales,Public,All industries
2000-06-01,A2599999R,69.8,New South Wales,Public,All industries
2000-09-01,A2599999R,70.6,New South Wales,Public,All industries
2000-12-01,A2599999R,71.0,New South Wales,Public,All industries
2001-03-01,A2599999R,71.9,New South Wales,Public,All industries
2001-06-01,A2599999R,72.2,New South Wales,Public,All industries
2001-09-01,A2599999R,72.9,New South Wales,Public,All industries
2001-12-01,A2599999R,73.2,New South Wales,Public,All industries
2002-03-01,A2599999R,74.3,New South Wales,Public,All industries
2002-06-01,A2599999R,74.4,New South Wales,Public,All industries
2002-09-01,A2599999R,75.1,New South Wales,Public,All industries
2002-12-01,A2599999R,75.7,New South Wales,Public,All industries
2003-03-01,A2599999R,78.0,New South Wales,Public,All industries
2003-06-01,A2599999R,78.3,New South Wales,Public,All industries
2003-09-01,A2599999R,80.1,New South Wales,Public,All industries
2003-12-01,A2599999R,80.5,New South Wales,Public,All industries
2004-03-01,A2599999R,81.9,New South Wales,Public,All industries
2004-06-01,A2599999R,82.1,New South Wales,Public,All industries
2004-09-01,A2599999R,83.2,New South Wales,Public,All industries
2004-12-01,A2599999R,83.7,New South Wales,Public,All industries
2005-03-01,A2599999R,85.8,New South Wales,Public,All industries
2005-06-01,A2599999R,85.9,New South Wales,Public,All industries
2005-09-01,A2599999R,88.1,New South Wales,Public,All industries
2005-12-01,A2599999R,88.5,New South Wales,Public,All industries
2006-03-01,A2599999R,89.7,New South Wales,Public,All industries
2006-06-01,A2599999R,90.0,New South Wales,Public,All industries
2006-09-01,A2599999R,92.0,New South Wales,Public,All industries
2006-12-01,A2599999R,92.5,New South Wales,Public,All industries
2007-03-01,A2599999R,93.4,New South Wales,Public,All industries
2007-06-01,A2599999R,93.9,New South Wales,Public,All industries
2007-09-01,A2599999R,95.7,New South Wales,Public,All industries
2007-12-01,A2599999R,96.1,New South Wales,Public,All industries
2008-03-01,A2599999R,97.3,New South Wales,Public,All industries
2008-06-01,A2599999R,97.4,New South Wales,Public,All industries
2008-09-01,A2599999R,98.2,New South Wales,Public,All industries
2008-12-01,A2599999R,99.7,New South Wales,Public,All industries
2009-03-01,A2599999R,100.7,New South Wales,Public,All industries
2009-06-01,A2599999R,101.4,New South Wales,Public,All industries
2009-09-01,A2599999R,103.5,New South Wales,Public,All industries
2009-12-01,A2599999R,104.0,New South Wales,Public,All industries
2010-03-01,A2599999R,105.2,New South Wales,Public,All industries
2010-06-01,A2599999R,105.3,New South Wales,Public,All industries
2010-09-01,A2599999R,107.4,New South Wales,Public,All industries
2010-12-01,A2599999R,107.7,New South Wales,Public,All industries
2011-03-01,A2599999R,108.9,New South Wales,Public,All industries
2011-06-01,A2599999R,109.5,New South Wales,Public,All industries
2011-09-01,A2599999R,110.4,New South Wales,Public,All industries
2011-12-01,A2599999R,111.4,New South Wales,Public,All industries
2012-03-01,A2599999R,112.3,New South Wales,Public,All industries
2012-06-01,A2599999R,112.8,New South Wales,Public,All industries
2012-09-01,A2599999R,114.5,New South Wales,Public,All industries
2012-12-01,A2599999R,114.8,New South Wales,Public,All industries
2013-03-01,A2599999R,115.5,New South Wales,Public,All industries
2013-06-01,A2599999R,115.8,New South Wales,Public,All industries
2013-09-01,A2599999R,116.8,New South Wales,Public,All industries
2013-12-01,A2599999R,117.7,New South Wales,Public,All industries
